0 13 0.00021542438604
0 17 0.00011568718186
0 19 0.000101389029707
0 31 0.00030193236715
0 104 0.000493339911199
0 114 0.000247018138189
0 118 0.000305903946161
0 123 0.000120554550934
0 140 0.00104384133612
1 11 0.00262984878369
1 12 0.0015023071145
1 23 0.000443852640923
1 24 0.000582411182295
1 37 0.0023197492163
1 40 0.00469483568075
1 58 0.00131868131868
1 72 0.000233918128655
1 78 0.000207555002076
1 82 0.00138504155125
1 96 0.000217155266015
1 125 0.00291262135922
1 136 0.00136286201022
1 139 0.0405405405405
2 1 0.00133868808568
2 11 0.00460223537147
2 12 0.000214615302071
2 14 0.000479271507309
2 37 0.00103448275862
2 85 0.000536912751678
2 139 0.00600600600601
3 12 0.000214615302071
3 14 0.000239635753654
3 20 0.00686947988224
3 23 0.000443852640923
3 31 0.0012077294686
3 34 0.00129421915444
3 37 0.000219435736677
3 41 0.000908953188911
3 42 0.000151522804182
3 51 0.00348837209302
3 55 0.013856812933
3 58 0.00043956043956
3 63 0.000884564352057
3 66 0.00474415452389
3 68 0.000143245953302
3 71 0.000367084735393
3 72 0.000233918128655
3 82 0.00138504155125
3 83 0.0019421246844
3 85 0.00214765100671
3 87 0.000164625312788
3 88 0.105698464989
3 89 0.00207660359945
3 101 0.00439753737907
3 107 0.00035404496371
3 109 0.00068317677199
3 111 6.29287017809e-05
3 114 0.0101983202767
3 115 5.66957704955e-05
3 117 0.010854816825
3 119 0.000318775900542
3 124 0.00739675364701
3 136 0.000340715502555
3 137 0.00383435582822
3 139 0.0015015015015
3 150 7.71247879068e-05
3 157 0.0924514737599
4 12 0.000214615302071
4 37 3.13479623824e-05
4 114 0.000741054414567
5 45 0.000444839857651
7 12 0.000429230604142
7 31 0.00030193236715
7 35 0.000666222518321
7 37 3.13479623824e-05
7 41 0.00499924253901
7 42 0.00161624324461
7 46 0.000453103760761
7 61 0.000148192056906
7 63 0.000884564352057
7 68 0.00229193525283
7 71 0.0024778219639
7 91 0.0003003003003
7 100 3.82848392037e-05
7 107 0.000413052457662
7 109 0.000170794192997
7 114 0.00278777613099
7 115 0.000907132327928
7 117 0.00135685210312
7 119 0.000106258633514
7 122 0.000422922393741
7 127 0.000472757357286
7 142 0.00162284972412
7 147 0.000473540902095
7 148 0.000545058139535
7 157 0.000143781452193
8 11 0.000657462195924
8 12 0.000751153557249
8 14 0.00239635753654
8 31 0.0006038647343
8 37 0.10473354232
8 125 0.00194174757282
8 130 0.000917431192661
9 31 0.00150966183575
10 12 0.000536538255178
10 15 0.000239177230328
10 19 0.000101389029707
10 23 0.00133155792277
10 37 6.26959247649e-05
10 47 0.00243902439024
10 62 0.000460405156538
10 71 3.05903946161e-05
10 74 7.68285187462e-05
10 96 0.00043431053203
10 114 0.0003175947491
10 150 7.71247879068e-05
11 12 0.00107307651036
11 14 0.000239635753654
11 24 0.00232964472918
11 37 0.00109717868339
11 40 0.000782472613459
11 58 0.00043956043956
11 84 0.000137988133021
11 105 0.00227272727273
11 125 0.000970873786408
11 130 0.000917431192661
11 136 0.00102214650767
12 1 0.00267737617135
12 2 0.0124223602484
12 11 0.00525969756739
12 14 0.00191708602924
12 19 0.000101389029707
12 23 0.00710164225477
12 24 0.00174723354688
12 28 0.000207125103563
12 37 0.00789968652038
12 40 0.0093896713615
12 42 5.0507601394e-05
12 49 0.00615763546798
12 58 0.0043956043956
12 72 0.00233918128655
12 87 3.29250625576e-05
12 90 0.000103562551781
12 97 0.00179452669358
12 107 5.90074939517e-05
12 114 0.00130566730186
12 125 0.021359223301
12 130 0.00183486238532
12 136 0.003066439523
12 139 0.00900900900901
13 19 0.000101389029707
13 77 0.000213492741247
13 96 0.000217155266015
13 106 0.000112650670271
14 11 0.000657462195924
14 12 0.00225346067175
14 23 0.00177541056369
14 37 0.00802507836991
14 72 0.00046783625731
14 78 0.000207555002076
14 88 7.00918202846e-05
14 100 7.65696784074e-05
14 125 0.000970873786408
14 130 0.00183486238532
14 136 0.000340715502555
14 139 0.0015015015015
15 11 0.000657462195924
15 12 0.00107307651036
15 19 0.00101389029707
15 24 0.00116482236459
15 28 0.000207125103563
15 35 0.000222074172774
15 37 0.000219435736677
15 56 0.00109938434477
15 62 0.00184162062615
15 66 0.000338868180278
15 71 0.00015295197308
15 74 0.000576213890596
15 89 0.000230733733272
15 90 0.000103562551781
15 102 0.00236742424242
15 106 0.000112650670271
15 114 0.00208201002188
15 122 0.000845844787481
15 124 0.000102732689542
15 126 0.000249719066051
15 127 0.00236378678643
15 128 6.41683778234e-05
15 129 0.00123762376238
15 138 0.127906976744
15 145 0.00178062678063
15 156 0.000383190701239
16 10 9.21574048475e-05
16 19 0.00121666835648
16 71 6.11807892322e-05
16 83 0.00019421246844
16 89 0.000461467466544
16 106 0.000337952010814
16 114 0.000776342720023
16 137 0.000460122699387
16 156 0.000766381402478
17 12 0.000107307651036
17 13 0.00021542438604
17 37 3.13479623824e-05
17 47 0.00243902439024
17 56 0.000439753737907
17 72 0.000233918128655
17 74 7.68285187462e-05
17 89 0.000230733733272
17 114 3.52883054556e-05
17 124 0.000102732689542
17 144 0.00032605151614
17 157 0.000143781452193
17 158 0.0153846153846
18 130 0.000917431192661
19 0 0.000298062593145
19 4 0.00157728706625
19 15 0.000956708921311
19 16 0.001638001638
19 20 0.000981354268891
19 28 0.000207125103563
19 35 0.000222074172774
19 37 9.40438871473e-05
19 42 0.000101015202788
19 48 9.26698174405e-05
19 54 0.000235128144839
19 55 0.000577367205543
19 56 0.00065963060686
19 62 0.00598526703499
19 64 0.00059488399762
19 71 0.000214132762313
19 74 0.000115242778119
19 77 0.000213492741247
19 83 0.000582637405321
19 89 0.00138440239963
19 90 0.000103562551781
19 102 0.0061553030303
19 106 0.00123915737299
19 107 5.90074939517e-05
19 114 0.00331710071282
19 118 0.000458855919241
19 119 0.000106258633514
19 122 0.000634383590611
19 124 0.000102732689542
19 127 0.00555489894811
19 128 6.41683778234e-05
19 137 0.00322085889571
19 145 0.0042735042735
19 146 0.00015016142353
19 156 0.00204368373994
19 157 0.000143781452193
19 160 0.00100502512563
20 19 0.000101389029707
20 83 0.00019421246844
20 108 0.1
20 114 0.000176441527278
21 12 0.000214615302071
21 37 9.40438871473e-05
21 47 0.00243902439024
21 56 0.000439753737907
21 58 0.00043956043956
21 96 0.000217155266015
21 114 0.00525795751288
22 136 0.000340715502555
23 1 0.00133868808568
23 11 0.000657462195924
23 12 0.00289730657796
23 14 0.000239635753654
23 24 0.0104834012813
23 37 0.00103448275862
23 40 0.00469483568075
23 49 0.0012315270936
23 72 0.0610526315789
23 74 0.000384142593731
23 82 0.00277008310249
23 96 0.0403908794788
23 97 0.000897263346792
23 114 0.000494036276378
23 116 0.000160590974787
23 125 0.00388349514563
23 128 0.000128336755647
23 136 0.00442930153322
23 139 0.0015015015015
24 11 0.000657462195924
24 12 0.000214615302071
24 17 0.00011568718186
24 23 0.000887705281846
24 37 0.000188087774295
24 40 0.000782472613459
24 82 0.00277008310249
24 116 0.000160590974787
24 125 0.000970873786408
24 129 0.00123762376238
24 136 0.000340715502555
25 120 0.159420289855
27 78 0.000415110004151
27 118 0.00015295197308
28 7 2.2928943205e-05
28 15 0.000239177230328
28 19 0.000304167089121
28 35 0.00310903841883
28 37 6.26959247649e-05
28 42 0.000555583615334
28 55 0.000577367205543
28 62 0.00322283609576
28 71 0.000183542367697
28 84 0.000413964399062
28 102 0.00331439393939
28 107 0.000177022481855
28 114 0.000458747970922
28 122 0.00021146119687
28 126 0.000124859533025
28 127 0.00720954969862
28 132 0.00021717884678
28 145 0.000356125356125
28 156 0.000638651168732
29 17 0.00011568718186
29 74 3.84142593731e-05
29 128 6.41683778234e-05
30 12 0.000107307651036
30 97 0.200089726335
30 114 0.000352883054556
30 128 6.41683778234e-05
31 12 0.000321922953107
31 88 0.000210275460854
31 106 0.000112650670271
31 109 0.000170794192997
31 114 0.000141153221822
31 146 0.000225242135295
32 10 9.21574048475e-05
32 11 0.000657462195924
32 12 0.000214615302071
32 23 0.00133155792277
32 37 0.000219435736677
32 40 0.00625978090767
32 43 0.00738916256158
32 56 0.000439753737907
32 60 0.0122324159021
32 71 3.05903946161e-05
32 72 0.00093567251462
32 74 7.68285187462e-05
32 84 0.00151786946323
32 90 0.000207125103563
32 96 0.00043431053203
32 97 0.00314042171377
32 105 0.00454545454545
32 114 0.00225845154916
32 122 0.000422922393741
32 125 0.000970873786408
32 128 6.41683778234e-05
32 132 0.00021717884678
32 144 0.0107597000326
32 150 0.00023137436372
32 158 0.138461538462
33 134 0.000811688311688
33 159 0.00028822596916
34 12 0.0063311514111
34 31 0.00935990338164
34 37 0.000752351097179
35 12 0.000214615302071
35 19 0.000202778059414
35 28 0.00621375310688
35 37 0.00012539184953
35 42 5.0507601394e-05
35 55 0.00288683602771
35 61 0.000148192056906
35 62 0.00322283609576
35 68 0.000143245953302
35 71 0.000275313551545
35 88 7.00918202846e-05
35 89 0.000230733733272
35 102 0.00568181818182
35 107 0.000236029975807
35 111 0.000125857403562
35 114 0.0006351894982
35 115 0.000113391540991
35 126 0.000124859533025
35 127 0.00590946696608
35 134 0.000405844155844
35 142 0.000108189981608
35 145 0.000712250712251
35 156 0.000510920934985
36 78 0.00124533001245
36 110 0.0204081632653
